    10.5718500000     1.0112090058     1.0031063040     1.0061511028
    10.6087500000     1.0078058247     1.0026751337     1.0063204465
    10.6456500000     1.0098694448     1.0032371737     1.0039471963
    10.6825500000     1.0112787217     1.0029716329     1.0041431561
    10.7194500000     1.0094498102     1.0027280367     1.0047979964
    10.7563500000     1.0088842696     1.0021624306     1.0040811330
    10.7932500000     1.0108899950     1.0029744343     1.0023166100
    10.8301500000     1.0080421390     1.0021863583     1.0030614160
    10.8670500000     1.0071914341     1.0029202183     1.0030688367
    10.9039500000     1.0067641681     1.0029055687     1.0023333383
    10.9408500000     1.0059735840     1.0030119360     1.0020190170
    10.9777500000     1.0057992511     1.0020231842     1.0007120636
    11.0146500000     1.0051076766     1.0029022190     0.9999807139
    11.0515500000     1.0051149512     1.0027325347     1.0014115698
    11.0884500000     1.0070513960     1.0014664146     0.9983923119
    11.1253500000     1.0057585815     1.0024025795     0.9976197523
    11.1622500000     1.0063338804     1.0020310098     0.9968263961
    11.1991500000     1.0033291871     1.0022600243     0.9958516935
    11.2360500000     1.0022141149     1.0024512176     0.9946422983
    11.2729500000     1.0016415544     1.0026810231     0.9934967072
    11.3098500000     0.9988150937     1.0025161962     0.9916746470
    11.3467500000     1.0013384942     1.0016716130     0.9913671255
    11.3836500000     0.9980431303     1.0033359609     0.9895204271
    11.4205500000     0.9976884772     1.0022517115     0.9886595066
    11.4574500000     0.9988777761     1.0015344721     0.9873236429
    11.4943500000     0.9990125273     1.0009605990     0.9859949819
    11.5312500000     1.0000628241     1.0012469789     0.9847150168
    11.5681500000     0.9951650300     1.0000695395     0.9835811271
    11.6050500000     0.9988051147     0.9988700081     0.9821142518
    11.6419500000     0.9992776337     0.9972321097     0.9801215355
    11.6788500000     0.9978204801     0.9959659471     0.9786668658
    11.7157500000     0.9987872971     0.9945734381     0.9768061096
    11.7526500000     0.9990223427     0.9931568580     0.9749931822
    11.7895500000     0.9992739450     0.9908128018     0.9723867501
    11.8264500000     0.9974039615     0.9886633530     0.9701908661
    11.8633500000     0.9966221393     0.9864677955     0.9683976931
    11.9002500000     0.9958140036     0.9842775573     0.9667896803
    11.9371500000     0.9966278849     0.9818002065     0.9620100815
    11.9740500000     0.9965783939     0.9792984436     0.9599420226
    12.0109500000     0.9979501259     0.9765973865     0.9559871414
    12.0478500000     0.9979345062     0.9725719185     0.9541337532
    12.0847500000     0.9981398434     0.9691637024     0.9517793222
    12.1216500000     0.9970561464     0.9665464658     0.9492209270
    12.1585500000     0.9981509155     0.9617031627     0.9442525922
    12.1954500000     0.9982496644     0.9588107065     0.9416287348
    12.2323500000     0.9972009970     0.9547188891     0.9379590427
    12.2692500000     0.9955362353     0.9508063149     0.9339487515
    12.3061500000     0.9940049381     0.9468734253     0.9289578902
